"","word1","word2","n"
"5616","prostrate","liberal",1
"5617","protect","investors",1
"5618","protect","war",1
"5619","protected","life",1
"5620","protestant","ministers",1
"5621","proved","baseless",1
"5622","proved","fatal",1
"5623","provide","boating",1
"5624","provide","consistent",1
"5625","provide","control",1
"5626","provide","effective",1
"5627","provide","health",1
"5628","provide","manpower",1
"5629","provide","medicalcare",1
"5630","provide","payments",1
"5631","provide","relief",1
"5632","provide","security",1
"5633","provide","sixteen",1
"5634","provide","sound",1
"5635","provided","equitably",1
"5636","provided","preserving",1
"5637","provided","representation",1
"5638","provincial","legislatures",1
"5639","proving","grounds",1
"5640","prudent","government",1
"5641","pseudoliberal","propaganda",1
"5642","psychological","values",1
"5643","psychology","hold",1
"5644","public","acceptance",1
"5645","public","acclaim",1
"5646","public","appearance",1
"5647","public","buys",1
"5648","public","concern",1
"5649","public","confidence",1
"5650","public","denied",1
"5651","public","funds",1
"5652","public","heavily",1
"5653","public","indignation",1
"5654","public","information",1
"5655","public","institutions",1
"5656","public","law",1
"5657","public","lectures",1
"5658","public","mind",1
"5659","public","money",1
"5660","public","morale",1
"5661","public","officials",1
"5662","public","operates",1
"5663","public","opposition",1
"5664","public","power",1
"5665","public","professions",1
"5666","public","responsibility",1
"5667","public","services",1
"5668","public","suspicion",1
"5669","public","tastes",1
"5670","public","tires",1
"5671","public","trust",1
"5672","publican","candidates",1
"5673","publican","senate",1
"5674","publicity","attending",1
"5675","publicity","beget",1
"5676","publicopinion","polls",1
"5677","publicpower","advo",1
"5678","publicpower","zealots",1
"5679","publicutility","dis",1
"5680","publish","confusing",1
"5681","published","lists",1
"5682","published","memoirs",1
"5683","puget","sound",1
"5684","punitive","legislation",1
"5685","punitive","proceedings",1
"5686","pupil","involved",1
"5687","pupil","lived",1
"5688","pure","ignorance",1
"5689","pure","nuclear",1
"5690","pure","science",1
"5691","pure","selfdefense",1
"5692","purely","advisory",1
"5693","purely","political",1
"5694","purpose","permitted",1
"5695","purses","notable",1
"5696","pursued","subversion",1
"5697","push","rural",1
"5698","pushed","production",1
"5699","pushed","wages",1
"5700","putative","democratic",1
"5701","putative","presiden",1
"5702","putting","water",1
"5703","quaint","oath",1
"5704","qualifications","required",1
"5705","qualified","american",1
"5706","qualified","voters",1
"5707","qualified","widely",1
"5708","quality","road",1
"5709","quarterly","subsequently",1
"5710","quarters","cleaned",1
"5711","quate","training",1
"5712","queer","habit",1
"5713","ques","tions",1
"5714","question","rises",1
"5715","questions","arise",1
"5716","questions","selected",1
"5717","quibbling","demanded",1
"5718","quick","appointment",1
"5719","quickly","forget",1
"5720","quietly","moving",1
"5721","quincy","adams",1
"5722","quit","electing",1
"5723","quoted","chairman",1
"5724","r.a","butler",1
"5725","rabble","rouser",1
"5726","race","creed",1
"5727","race","draws",1
"5728","racial","dis",1
"5729","racial","exclusiveness",1
"5730","racket","murders",1
"5731","radical","choice",1
"5732","radical","democratic",1
"5733","radical","elements",1
"5734","radical","farmers",1
"5735","radical","proposal",1
"5736","radical","vote",1
"5737","radio","billboards",1
"5738","radio","corporation",1
"5739","radio","program",1
"5740","radio","programs",1
"5741","radio","sues",1
"5742","ragtag","california",1
"5743","rain","falls",1
"5744","raise","food",1
"5745","raise","money",1
"5746","raised","questions",1
"5747","raised","tariffs",1
"5748","raising","admission",1
"5749","ran","olson",1
"5750","randall","commission",1
"5751","rankin","pension",1
"5752","rankly","discriminatory",1
"5753","ranted","invasion",1
"5754","rape","robbery",1
"5755","rapid","building",1
"5756","rapidly","eliminating",1
"5757","rapidly","rising",1
"5758","rare","capacity",1
"5759","rare","courage",1
"5760","rare","normal",1
"5761","rare","occasion",1
"5762","rare","personal",1
"5763","rate","considerably",1
"5764","rates","yield",1
"5765","rational","climate",1
"5766","rational","meaning",1
"5767","rational","principle",1
"5768","rational","reason",1
"5769","rayburncooper","thesis",1
"5770","reach","unprecedented",1
"5771","reactionary","money",1
"5772","reactor","development",1
"5773","read","due",1
"5774","read","laboriously",1
"5775","reading","aloud",1
"5776","real","auditor",1
"5777","real","base",1
"5778","real","battle",1
"5779","real","business",1
"5780","real","color",1
"5781","real","contest",1
"5782","real","danger",1
"5783","real","effort",1
"5784","real","estate",1
"5785","real","force",1
"5786","real","friend",1
"5787","real","issue",1
"5788","real","job",1
"5789","real","mass",1
"5790","real","possibility",1
"5791","real","rabble",1
"5792","real","reactionary",1
"5793","real","record",1
"5794","real","repayment",1
"5795","real","responsibility",1
"5796","real","taxavoidance",1
"5797","real","teachers",1
"5798","real","threat",1
"5799","real","victims",1
"5800","real","war",1
"5801","realists","paid",1
"5802","reasonable","admin",1
"5803","reasonable","compromise",1
"5804","reasonable","portion",1
"5805","reasonable","quiet",1
"5806","reasonable","regulation",1
"5807","reasons","beneficial",1
"5808","rebelled","f.d.r",1
"5809","receipt","disbursement",1
"5810","receive","payments",1
"5811","receive","pe",1
"5812","receive","practical",1
"5813","received","dewey’s",1
"5814","receives","reports",1
"5815","receiving","unemployment",1
"5816","recent","adventures",1
"5817","recent","aflcio",1
"5818","recent","agreements",1
"5819","recent","elections",1
"5820","recent","luncheon",1
"5821","recent","radio",1
"5822","recent","senatorial",1
"5823","recent","session",1
"5824","recent","writings",1
"5825","recently","proposed",1
"5826","recently","published",1
"5827","recently","warned",1
"5828","reciprocal","agreements",1
"5829","reciprocal","relations",1
"5830","reckless","abandon",1
"5831","reckless","abuse",1
"5832","reckless","irrespon",1
"5833","reckless","plans",1
"5834","reclamation","act",1
"5835","reclamation","bureau",1
"5836","reclamation","headed",1
"5837","recognize","red",1
"5838","recognizing","red",1
"5839","recommend","record",1
"5840","reconstruction","fund",1
"5841","record","changer",1
"5842","record","legislation",1
"5843","record","spending",1
"5844","record","votes",1
"5845","recording","admiration",1
"5846","recordings","capehart",1
"5847","recovered","naturally",1
"5848","recreational","activity",1
"5849","recruiting","candidates",1
"5850","recruiting","party",1
"5851","recruitment","training",1
"5852","rect","methods",1
"5853","recting","head",1
"5854","rectors","congress",1
"5855","rediscovering","congress",1
"5856","redistributing","wealth",1
"5857","reduce","active",1
"5858","reduced","acreage",1
"5859","reduced","yearly",1
"5860","reduction","extending",1
"5861","reelect","albert",1
"5862","reelect","morse",1
"5863","reelected","fish",1
"5864","reflection","action",1
"5865","reflection","plenty",1
"5866","reflectively","pollsum",1
"5867","reform","movement",1
"5868","reform","organiza",1
"5869","reform","regime",1
"5870","reform","workers",1
"5871","reformers","keynes",1
"5872","reforming","people",1
"5873","refrain","england's",1
"5874","refusing","recognition",1
"5875","regain","power",1
"5876","regaining","control",1
"5877","regal","pressure",1
"5878","regard","as_",1
"5879","regarded","aj",1
"5880","regarded","businessmen",1
"5881","regime","denver",1
"5882","regional","conferences",1
"5883","regional","conservative",1
"5884","regional","minorities",1
"5885","regions","involved",1
"5886","register","thereon",1
"5887","registered","democrats",1
"5888","registered","determinism’s",1
"5889","registered","henry",1
"5890","registered","ike’s",1
"5891","registered","patent",1
"5892","registered","republicans",1
"5893","registering","decisions",1
"5894","registration","ma",1
"5895","regular","army",1
"5896","regular","republican",1
"5897","regulated","individual",1
"5898","regulating","foreign",1
"5899","regulatory","body",1
"5900","regulatory","power",1
"5901","relations","act",1
"5902","relative","futuro",1
"5903","relative","standing",1
"5904","relative","strangers",1
"5905","relative","veracity",1
"5906","relative","wealth",1
"5907","release","shutting",1
"5908","released","hollywood",1
"5909","relentlessly","upward",1
"5910","reliable","poll",1
"5911","relief","aches",1
"5912","relief","repealing",1
"5913","relieving","humor",1
"5914","religion","dr",1
"5915","religious","issue",1
"5916","religious","prejudice",1
"5917","religious","teams",1
"5918","reluctance","leo",1
"5919","remain","requiring",1
"5920","remained","active",1
"5921","remaining","tenet",1
"5922","remains","moley",1
"5923","remains","vice",1
"5924","remarkable","job",1
"5925","remarkable","lack",1
"5926","remedies","proposed",1
"5927","remote","farmers",1
"5928","removal","death",1
"5929","renamed","committee",1
"5930","renascent","citizenry",1
"5931","renew","broken",1
"5932","reno","odlin",1
"5933","renounced","marxism",1
"5934","rent","bills",1
"5935","reorganization","plans",1
"5936","rep","e.j",1
"5937","rep","isolationist",1
"5938","rep","joseph",1
"5939","rep","resent",1
"5940","rep","resentatives",1
"5941","repayment","pe",1
"5942","repealed","roosevelt",1
"5943","repeatedly","emphasized",1
"5944","repeatedly","released",1
"5945","replace","txt",1
"5946","replace","unsatisfactory",1
"5947","replacing","plant",1
"5948","reply","unsatisfactory",1
"5949","report","juvenile",1
"5950","report","widely",1
"5951","reporter","arthur",1
"5952","reporter","der",1
"5953","reporter","spotted",1
"5954","reporters","threw",1
"5955","reports","finally",1
"5956","represe","ting",1
"5957","represent","im",1
"5958","representative","simpson",1
"5959","representatives","alexander",1
"5960","representatives","received",1
"5961","reproduction","television",1
"5962","repub","lican",1
"5963","republi","cans",1
"5964","republican","candi",1
"5965","republican","candidate",1
"5966","republican","colleagues",1
"5967","republican","commentators",1
"5968","republican","concerned",1
"5969","republican","congressman",1
"5970","republican","congressmen",1
"5971","republican","defense",1
"5972","republican","drift",1
"5973","republican","frustration",1
"5974","republican","gain",1
"5975","republican","governors",1
"5976","republican","house",1
"5977","republican","ism",1
"5978","republican","leader",1
"5979","republican","losses",1
"5980","republican","majority",1
"5981","republican","moses",1
"5982","republican","notability",1
"5983","republican","organizations",1
"5984","republican","platform",1
"5985","republican","position",1
"5986","republican","possibilities",1
"5987","republican","president",1
"5988","republican","pri",1
"5989","republican","primary",1
"5990","republican","record",1
"5991","republican","senator",1
"5992","republican","share",1
"5993","republican","ticket",1
"5994","republican","vote",1
"5995","republican","workers",1
"5996","republican's","performance",1
"5997","republicans","bearing",1
"5998","republicans","cast",1
"5999","republicans","opposed",1
"6000","republicans","preferred",1
"6001","republicans","schoeppel",1
"6002","republicans","suggest",1
"6003","republicans","supplied",1
"6004","republicans","supported",1
"6005","republicans","voted",1
"6006","republicans","voting",1
"6007","repudiating","nationalism",1
"6008","requirements","cali",1
"6009","requires","liberty",1
"6010","requiring","manual",1
"6011","research","institute",1
"6012","research","magnificent",1
"6013","reserve","coupled",1
"6014","reserve","fund",1
"6015","reserves","judgment",1
"6016","reserves","set",1
"6017","residence","requirements",1
"6018","resigned","panuch",1
"6019","resist","pressures",1
"6020","resisted","barnacles",1
"6021","resolution","demanding",1
"6022","resources","policy",1
"6023","respected","lawyer",1
"6024","respects","excellent",1
"6025","respon","sibility",1
"6026","responsi","ble",1
"6027","responsibility","imposed",1
"6028","responsibility","personal",1
"6029","responsibility","requires",1
"6030","responsibility","union",1
"6031","responsible","leader",1
"6032","responsible","officials",1
"6033","responsible","party",1
"6034","rest","reasonable",1
"6035","restless","adventurous",1
"6036","restless","migrants",1
"6037","restore","machinery",1
"6038","result","ac",1
"6039","result","trade",1
"6040","retired","employes",1
"6041","retired","people",1
"6042","retirement","age",1
"6043","retirement","gop",1
"6044","return","apparently",1
"6045","return","rises",1
"6046","reuther","chief",1
"6047","reuther's","strikes",1
"6048","revealing","argument",1
"6049","revenue","acquired",1
"6050","revenue","officers",1
"6051","revo","lution",1
"6052","revolution","inclined",1
"6053","revolutionary","change",1
"6054","rhode","island",1
"6055","rhodes","seat",1
"6056","rich","experience",1
"6057","rich","people",1
"6058","rich","windfalls",1
"6059","richard","la",1
"6060","richard","wilson",1
"6061","richer","stock",1
"6062","richest","cop",1
"6063","rickety","substratum",1
"6064","rigging","contraptions",1
"6065","righthand","column",1
"6066","righttowork","decision",1
"6067","righttowork","proposal",1
"6068","ring","complacency",1
"6069","riodical","information",1
"6070","riotous","time",1
"6071","rious","handicap",1
"6072","rising","expenditures",1
"6073","risk","capital",1
"6074","rival","claims",1
"6075","rival","smith",1
"6076","rivals","prowling",1
"6077","river","basin",1
"6078","river","basins",1
"6079","river","project",1
"6080","road","engineering",1
"6081","road","signs",1
"6082","road","users",1
"6083","roads","light",1
"6084","robbery","aggravated",1
"6085","robert","oppenheimer",1
"6086","robert","taft",1
"6087","rogers","jr",1
"6088","rogressive","taxation",1
"6089","roll","call",1
"6090","rollcall","analysis",1
"6091","roosevelt","administration",1
"6092","roosevelt","counted",1
"6093","roosevelt","plea",1
"6094","roosevelt","scoffed",1
"6095","roosevelt","shocked",1
"6096","roosevelt","tradition",1
"6097","roosevelt's","administration",1
"6098","roosevelt's","farm",1
"6099","roosevelt's","piece",1
"6100","roosevelt's","strategy",1
"6101","roosevelttruman","party",1
"6102","roosevelt’s","comment",1
"6103","roscoe","drummond",1
"6104","roscoe","pound",1
"6105","rough","code",1
"6106","round","easygoing",1
"6107","routine","job",1
"6108","routine","service",1
"6109","roving","experts",1
"6110","rowe","mass",1
"6111","rubber","debacle",1
"6112","rubber","stamp",1
"6113","rubber","stamps",1
"6114","rule","interminable",1
"6115","ruler","exists",1
"6116","rules","bills",1
"6117","rules","strictly",1
"6118","ruling","party",1
"6119","run","ning",1
"6120","runofthemill","officeseeker",1
"6121","runofthemill","politician",1
"6122","runs","batted",1
"6123","rupt","election",1
"6124","rural","electric",1
"6125","rural","electrical",1
"6126","rush","hours",1
"6127","russell","davenport",1
"6128","russell","trailed",1
"6129","russia","specialists",1
"6130","russian","officer",1
"6131","russian","trait",1
"6132","russians","british",1
"6133","rusty","weapon",1
"6134","rutherford","mendeleev",1
"6135","ruthless","inexo",1
"6136","s.c","news",1
"6137","s.m","brownell",1
"6138","sabotage","calculated",1
"6139","sacred","public",1
"6140","sad","satisfaction",1
"6141","sadlak","plan",1
"6142","safe","corporation",1
"6143","safe","criteria",1
"6144","safe","efficient",1
"6145","safe","job",1
"6146","safe","limits",1
"6147","safely","governed",1
"6148","safely","labor",1
"6149","safely","pass",1
"6150","safety","education",1
"6151","safety","michigan",1
"6152","sales","represented",1
"6153","salesmen","doctors",1
"6154","salivary","emollient",1
"6155","sam","rayburn",1
"6156","sample","republicans",1
"6157","san","diego",1
"6158","san","francisco",1
"6159","san","joaquin",1
"6160","san","juan",1
"6161","san","susanna",1
"6162","san","timonious",1
"6163","sanders","book",1
"6164","sanders","discusses",1
"6165","sanders","opinions",1
"6166","santa","claus",1
"6167","sary","public",1
"6168","sational","announcement",1
"6169","saudi","ara",1
"6170","saudi","arabia",1
"6171","save","considerably",1
"6172","save","money",1
"6173","saved","arthur",1
"6174","saved","independent",1
"6175","saved","olson",1
"6176","savings","account",1
"6177","savings","insurance",1
"6178","savings","real",1
"6179","scanned","documents",1
"6180","scant","margin",1
"6181","scanty","list",1
"6182","scap","required",1
"6183","scattered","numb",1
"6184","scc","occas",1
"6185","scheduled","reduction",1
"6186","scheduled","wait",1
"6187","schlesinger","jr",1
"6188","schoeppel","chairman",1
"6189","schoeppel","cites",1
"6190","schoeppel","margaret",1
"6191","schoeppelsimpson","researches",1
"6192","school","authorities",1
"6193","school","board",1
"6194","school","called",1
"6195","school","classrooms",1
"6196","school","curricula",1
"6197","school","districts",1
"6198","school","professor",1
"6199","school","property",1
"6200","schroeder","national",1
"6201","science","adapts",1
"6202","science","appeared",1
"6203","science","art",1
"6204","science","education",1
"6205","science","enlarges",1
"6206","science","monitor",1
"6207","science","pure",1
"6208","science","reformers",1
"6209","science","shared",1
"6210","scientific","determination",1
"6211","scientific","determinism",1
"6212","scientists","employed",1
"6213","scientists","laboring",1
"6214","scorn","delights",1
"6215","scotland","fraud",1
"6216","se","riously",1
"6217","sea","growths",1
"6218","sea","reprints",1
"6219","secondrate","pictures",1
"6220","secretary","acheson",1
"6221","secretary","benson",1
"6222","secretary","hull",1
"6223","secretary","marion",1
"6224","secretary","mckay's",1
"6225","secretary","roper",1
"6226","secretary","seaton",1
"6227","secretary","snyder",1
"6228","secretary","stevens",1
"6229","section","decreases",1
"6230","sections","economic",1
"6231","secu","raincoat",1
"6232","secular","affairs",1
"6233","security","act",1
"6234","security","collected",1
"6235","security","economics",1
"6236","security","oasi",1
"6237","seed","bed",1
"6238","seed","corn",1
"6239","seek","admission",1
"6240","seek","guidance",1
"6241","seeking","congressional",1
"6242","select","citizens",1
"6243","selected","beneficiaries",1
"6244","selecting","people",1
"6245","selection","means",1
"6246","selfcriticism","blind",1
"6247","selfemployed","business",1
"6248","selfmade","executives",1
"6249","selfreliance","reflects",1
"6250","selfstyled","liberals",1
"6251","sell","government",1
"6252","selling","advice",1
"6253","semiarid","regions",1
"6254","seminal","writings",1
"6255","semisterilized","waiting",1
"6256","sen","a.s",1
"6257","sen","barry",1
"6258","sen","burton",1
"6259","sen","harry",1
"6260","sen","john",1
"6261","sen","joseph",1
"6262","sen","scott",1
"6263","sen","william",1
"6264","senate","committees",1
"6265","senate","floor",1
"6266","senate","judiciary",1
"6267","senate","leader",1
"6268","senate","leadership",1
"6269","senate","majority",1
"6270","senate","master",1
"6271","senate","party",1
"6272","senate","repre",1
"6273","senate","roll",1
"6274","senate","seat",1
"6275","senate","seats",1
"6276","senator","barkley",1
"6277","senator","brooks",1
"6278","senator","downey",1
"6279","senator","earl",1
"6280","senator","ernest",1
"6281","senator","flanders",1
"6282","senator","kennedy",1
"6283","senator","knowland",1
"6284","senator","malone’s",1
"6285","senator","neuberger",1
"6286","senator","reed",1
"6287","senator","saltonstall",1
"6288","senator","wagner",1
"6289","senator","welker",1
"6290","senator's","cronies",1
"6291","senatorial","career",1
"6292","senatorial","contests",1
"6293","senatorial","critic",1
"6294","senatorial","election",1
"6295","senatorial","seat",1
"6296","senatorial","sponsors",1
"6297","senatorial","standards",1
"6298","senators","governors",1
"6299","senators","kennedy",1
"6300","senators","thomas",1
"6301","senators","voted",1
"6302","senators","won",1
"6303","senatorship","offers",1
"6304","sensational","surge",1
"6305","sentee","ballots",1
"6306","sentiment","confesses",1
"6307","sentiments","free",1
"6308","sepa","rated",1
"6309","separate","piece",1
"6310","separation","difficult",1
"6311","september","ective",1
"6312","september","white",1
"6313","servant","secretary",1
"6314","servative","agents",1
"6315","serve","congress",1
"6316","serve","youth",1
"6317","served","continuously",1
"6318","service","alto",1
"6319","service","association",1
"6320","service","close",1
"6321","service","hospitals",1
"6322","service","indispensable",1
"6323","service","published",1
"6324","service","wright",1
"6325","services","contemplated",1
"6326","services","housing",1
"6327","servile","rubber",1
"6328","serving","ethics",1
"6329","settled","rule",1
"6330","settled","upper",1
"6331","severe","mud",1
"6332","seymour","resulted",1
"6333","shady","councilmen",1
"6334","shaky","alliances",1
"6335","shape","politics",1
"6336","share","holdings",1
"6337","share","identical",1
"6338","share","industry",1
"6339","shared","notably",1
"6340","sharethewealth","tax",1
"6341","sharp","competition",1
"6342","sharp","difference",1
"6343","sharp","political",1
"6344","sharp","words",1
"6345","sharply","curtailed",1
"6346","sharply","distinguished",1
"6347","shaw","economists",1
"6348","sheer","physical",1
"6349","sheet","music",1
"6350","shift","managers",1
"6351","shifting","public",1
"6352","shining","sons",1
"6353","ship","policy",1
"6354","shippingport","pa",1
"6355","shop","contracts",1
"6356","shop","es",1
"6357","shop","stewards",1
"6358","shop","window",1
"6359","short","congress",1
"6360","short","personal",1
"6361","short","union",1
"6362","shortly","cost",1
"6363","shortterm","lowyield",1
"6364","sible","profession",1
"6365","sible","vindictive",1
"6366","sick","joe",1
"6367","sight","july",1
"6368","sign","loyalty",1
"6369","signally","lost",1
"6370","significant","constitutional",1
"6371","significant","military",1
"6372","similar","environmental",1
"6373","similar","option",1
"6374","similar","reflecting",1
"6375","similar","tours",1
"6376","simple","prin",1
"6377","simply","attempted",1
"6378","simply","destroyed",1
"6379","simply","illustrations",1
"6380","simply","offering",1
"6381","sincere","blunder",1
"6382","sincere","conservatives",1
"6383","sincere","ideal",1
"6384","sincere","visionaries",1
"6385","sinclair","overwhelmed",1
"6386","sinclair","weeks",1
"6387","sinclair's","productionforuse",1
"6388","sinclairites","single",1
"6389","sinful","times",1
"6390","single","communist",1
"6391","single","elec",1
"6392","single","referendum",1
"6393","single","system's",1
"6394","single","taxers",1
"6395","sinister","bench",1
"6396","sinister","threat",1
"6397","sink","truman",1
"6398","sir","david",1
"6399","sir","staf",1
"6400","sir","stafford",1
"6401","sister","ship",1
"6402","situation","demands",1
"6403","situation","drastic",1
"6404","situation","induced",1
"6405","situation","lies",1
"6406","sively","dry",1
"6407","sixteen","countries",1
"6408","sixteen","repetitions",1
"6409","sixteen","representatives",1
"6410","sixteen","weeks",1
"6411","sizable","debt",1
"6412","sizable","vote",1
"6413","skepticism","grew",1
"6414","ski's","voted",1
"6415","skilled","engineer",1
"6416","skilled","political",1
"6417","skillful","road",1
"6418","slaughtered","scattered",1
"6419","slave","law",1
"6420","slavish","adherence",1
"6421","sleeping","section",1
"6422","slichter's","generality",1
"6423","slight","effect",1
"6424","slight","indication",1
"6425","slight","means",1
"6426","slighted","lected",1
"6427","slightly","misrepresented",1
"6428","slim","republican",1
"6429","slow","heartbeat",1
"6430","slowfooted","thinking",1
"6431","slowly","nixon",1
"6432","slum","clearance",1
"6433","slump","skepticism",1
"6434","slurringly","called",1
"6435","sly","gimmicks",1
"6436","smalls","driving",1
"6437","smarter","henrys",1
"6438","smashing","approval",1
"6439","smashing","victory",1
"6440","smelling","distance",1
"6441","smith","act",1
"6442","smith","aspired",1
"6443","smith","called",1
"6444","smith","living",1
"6445","smith","resigned",1
"6446","smith","scrutiny",1
"6447","smith’s","official",1
"6448","sober","gentle",1
"6449","socalled","committee",1
"6450","socalled","economic",1
"6451","socalled","independent",1
"6452","socalled","independents",1
"6453","socalled","literature",1
"6454","socalled","repub",1
"6455","socalled","righttowork",1
"6456","socalled","school",1
"6457","socalled","trust",1
"6458","socalled","upper",1
"6459","social","causation",1
"6460","social","class",1
"6461","social","contacts",1
"6462","social","credit",1
"6463","social","democrats",1
"6464","social","fashion",1
"6465","social","functions",1
"6466","social","justice",1
"6467","social","narratives",1
"6468","social","priorities",1
"6469","social","reforms",1
"6470","social","service",1
"6471","social","unrest",1
"6472","social","unsound",1
"6473","social","views",1
"6474","social","welfare",1
"6475","socialism","smothered",1
"6476","socialist","elements",1
"6477","socialist","ideas",1
"6478","socialist","prime",1
"6479","socialistic","trends",1
"6480","socialists","alike",1
"6481","socialists","helped",1
"6482","socialization","ultimately",1
"6483","socialized","medicine",1
"6484","socially","acceptable",1
"6485","socialsecurity","benefits",1
"6486","socialsecurity","funds",1
"6487","socialsecurity","insurance",1
"6488","sociological","imagination",1
"6489","soft","appeal",1
"6490","soft","average",1
"6491","soft","pervious",1
"6492","soilconservation","activities",1
"6493","sole","appeal",1
"6494","sole","function",1
"6495","sole","motive",1
"6496","sole","reward",1
"6497","solemn","duty",1
"6498","solemn","responsibility",1
"6499","solid","opposition",1
"6500","solid","reasons",1
"6501","solid","republican",1
"6502","solidly","conservative",1
"6503","solidly","democratic",1
"6504","solution","decisions",1
"6505","son","james",1
"6506","son","knowland",1
"6507","sonal","responsibility",1
"6508","sophisticated","people",1
"6509","sorcerer's","appren",1
"6510","sorcerer’s","appren",1
"6511","sort","suitable",1
"6512","sorts","modern",1
"6513","sought","adaptability",1
"6514","sought","political",1
"6515","sought","protection",1
"6516","sound","ballot",1
"6517","sound","divisions",1
"6518","sound","idea",1
"6519","sound","national",1
"6520","sound","policy",1
"6521","sound","teaching",1
"6522","sounder","condition",1
"6523","south","demo",1
"6524","southeast","asia",1
"6525","southeastern","asia",1
"6526","southern","leaders",1
"6527","southern","newspapers",1
"6528","southern","senators",1
"6529","southsouthern","phase",1
"6530","sovereign","power",1
"6531","soviet","juggling",1
"6532","soviet","photographers",1
"6533","soviet","reporters",1
"6534","soviet","rus",1
"6535","space","administration",1
"6536","space","permits",1
"6537","space","shortly",1
"6538","space","suggesting",1
"6539","spare","time",1
"6540","spe","cifically",1
"6541","speaker","joe",1
"6542","speaker","madison",1
"6543","special","benefits",1
"6544","special","brand",1
"6545","special","missions",1
"6546","special","pleader",1
"6547","special","power",1
"6548","special","privilege",1
"6549","special","tax",1
"6550","special","voluntary",1
"6551","specialists","pon",1
"6552","specially","selected",1
"6553","specific","business",1
"6554","specific","definition",1
"6555","specific","denials",1
"6556","specific","function",1
"6557","specific","industry",1
"6558","specific","instances",1
"6559","specific","material",1
"6560","specific","person",1
"6561","specific","plan",1
"6562","specific","plans",1
"6563","specific","policies",1
"6564","specific","privileges",1
"6565","specific","words",1
"6566","specifically","describe",1
"6567","specifically","devoted",1
"6568","spectacular","crime",1
"6569","speculative","philosophy",1
"6570","speech","adlai",1
"6571","speech","written",1
"6572","speeches","shakes",1
"6573","spending","habits",1
"6574","spending","increases",1
"6575","spending","items",1
"6576","spending","labor",1
"6577","spending","pro",1
"6578","spending","proposals",1
"6579","spending","record",1
"6580","spending","votes",1
"6581","spendthrift","administration",1
"6582","spent","exciting",1
"6583","spinoza","conceived",1
"6584","spinoza","goethe",1
"6585","spinoza","leaned",1
"6586","spirited","primary",1
"6587","spiritual","guidance",1
"6588","spiritual","values",1
"6589","spiritual","wherefrom",1
"6590","splendid","job",1
"6591","splinter","parties",1
"6592","sponsible","congress",1
"6593","spot","check",1
"6594","spurned","national",1
"6595","st","chicago",1
"6596","st","lawrence",1
"6597","st","luke",1
"6598","stabilizing","reform",1
"6599","stable","form",1
"6600","stafford","cripps",1
"6601","stainlesssteel","col",1
"6602","stalin's","death",1
"6603","stand","squarely",1
"6604","stand","united",1
"6605","standard","oil",1
"6606","standard","set",1
"6607","standing","committees",1
"6608","stands","convicted",1
"6609","star","system",1
"6610","stark","materialism",1
"6611","stark","poverty",1
"6612","stark","threat",1
"6613","starkly","rejecting",1
"6614","start","businesses",1
"6615","stassen","gaffe",1
"6616","stassen","sen",1
"6617","state's","attorney",1
"6618","state's","strongly",1
"6619","statecraft's","task",1
"6620","stateofmanywelfares","operates",1
"6621","statesman’s","record",1
"6622","statesmen","importance",1
"6623","statesupported","cradletograve",1
"6624","statewide","campaigns",1
"6625","statewide","democratic",1
"6626","state’s","children",1
"6627","state’s","construction",1
"6628","state’s","province",1
"6629","statistical","agency",1
"6630","statistical","descriptions",1
"6631","statistical","pigs",1
"6632","statistical","successes",1
"6633","statistical","tables",1
"6634","statistical","whirling",1
"6635","statistically","transformed",1
"6636","statutory","authority",1
"6637","steady","people",1
"6638","steady","volume",1
"6639","steep","grades",1
"6640","steep","progression",1
"6641","steffens's","autobiography",1
"6642","step","forward",1
"6643","sterner","stuff",1
"6644","stevenson","called",1
"6645","stevenson","campaigning",1
"6646","stevenson","estes",1
"6647","stevenson","implies",1
"6648","stevenson","received",1
"6649","stevensonkefauver","front",1
"6650","stevensonkefauver","team",1
"6651","stevensonkefauver","theme",1
"6652","stiff","resistance",1
"6653","stifling","regimentation",1
"6654","stil","time",1
"6655","stimulating","bit",1
"6656","stock","owners",1
"6657","stockholders","realized",1
"6658","stockholders","select",1
"6659","stolen","socialist",1
"6660","stom","achs",1
"6661","stop","annoying",1
"6662","stopgap","aid",1
"6663","stopgap","european",1
"6664","stopgap","figures",1
"6665","storage","transportation",1
"6666","stories","cope’s",1
"6667","storm","signals",1
"6668","stormy","waters",1
"6669","story","documented",1
"6670","story","isn’t",1
"6671","story","widely",1
"6672","stout","hearts",1
"6673","straight","common",1
"6674","straightballot","voting",1
"6675","straightway","appropriates",1
"6676","strange","choices",1
"6677","strange","ed",1
"6678","strange","foreign",1
"6679","strange","principle",1
"6680","strange","reading",1
"6681","strange","surroundings",1
"6682","strangely","dropped",1
"6683","strassman","rutherford",1
"6684","strategy","governor",1
"6685","straw","votes",1
"6686","street","financing",1
"6687","street","looked",1
"6688","strength","borrowed",1
"6689","strength","ebbed",1
"6690","stretched","extensively",1
"6691","stretches","miles",1
"6692","strictly","connected",1
"6693","strident","minority",1
"6694","strife","called",1
"6695","strong","active",1
"6696","strong","believer",1
"6697","strong","call",1
"6698","strong","exceptions",1
"6699","strong","executive",1
"6700","strong","feeling",1
"6701","strong","hands",1
"6702","strong","investigator",1
"6703","strong","labor",1
