"","word1","word2","date","year","month","day","filename"
"2953","captain","astor's","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2954","astor's","heart","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2955","chief","petty","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2956","petty","officer","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2957","sister","ship","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2958","friend","added","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2959","newsweek","february","1959-02-23",1959,2,23,"moley_perspective_AI_76.txt"
"2960","text","version","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2961","provided","image","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2962","minor","overlaps","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2963","remain","due","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2964","image","quality","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2965","dangerous","rumor","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2966","frequent","question","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2967","red","china","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2968","lies","heavily","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2969","business","leaders","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2970","leaders","radical","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2971","radical","elements","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2972","elements","devoutly","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2973","devoutly","hope","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2974","responsible","people","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2975","perils","involved","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2976","involved","fear","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2977","recognize","red","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2978","red","china","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2979","china","japan","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2980","necessity","follow","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2981","follow","suit","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2982","vast","southeastern","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2983","southeastern","asia","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2984","free","world","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2985","communist","frontier","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2986","australia","hawaii","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2987","pacific","coast","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2988","friendly","japan","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2989","southeast","asia","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2990","countless","chinese","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2991","easy","victims","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2992","communist","propaganda","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2993","subversive","influences","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2994","american","aid","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2995","false","authority","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2996","japanese","politician","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2997","story","widely","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2998","widely","spread","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"2999","prominent","american","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3000","american","civilians","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3001","american","government","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3002","responsible","leader","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3003","american","party","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3004","advocate","recognition","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3005","ignite","bitter","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3006","bitter","indignation","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3007","american","people","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3008","moral","element","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3009","greatly","changed","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3010","president","woodrow","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3011","woodrow","wilson","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3012","wilson","broke","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3013","broke","precedent","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3014","refusing","recognition","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3015","mexican","dictator","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3016","soviet","russia","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3017","international","custom","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3018","measurable","stability","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3019","wilson","doctrine","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3020","doctrine","brought","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3021","moral","element","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3022","american","policy","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3023","united","nations","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3024","nations","pledged","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3025","national","policy","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3026","policy","persistently","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3027","peking","government","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3028","people","bear","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3029","bitter","memory","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3030","americans","killed","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3031","chinese","intervention","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3032","korean","war","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3033","profound","obligation","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3034","left","japan’s","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3035","japan’s","peril","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3036","lies","close","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3037","overwhelming","powers","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3038","red","china","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3039","soviet","russia","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3040","significant","military","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3041","military","strength","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3042","capitalist","japan","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3043","japan","contend","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3044","greatly","increased","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3045","increased","infiltration","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3046","follow","recognition","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3047","internally","japan","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3048","communism","communists","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3049","official","party","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3050","virtually","disappeared","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3051","labor","unions","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3052","socialist","party","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3053","party","student","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3054","prime","objective","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3055","japan’s","system","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3056","internal","security","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3057","criminal","justice","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3058","official","agencies","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3059","evaluate","closely","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3060","closely","japan’s","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3061","japan’s","police","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3062","internal","security","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3063","security","system","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3064","occupation","scap","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3065","scap","required","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3066","complete","decentralization","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3067","efficient","system","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3068","pacific","war","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3069","japan’s","capacity","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3070","drastically","weakened","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3071","american","military","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3072","military","power","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3073","power","assured","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3074","assured","security","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3075","occupation","national","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3076","national","legislation","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3077","national","government","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3078","peking","invests","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3079","japan’s","political","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3080","political","campaigns","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3081","tokyo’s","governor","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3082","upper","house","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3083","recognizing","red","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3084","red","china","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3085","responsible","officials","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3086","american","government","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3087","specific","denials","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3088","newsweek","april","1959-04-20",1959,4,20,"moley_perspective_AI_78.txt"
"3089","extracted","text","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3090","provided","image","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3091","original","column","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3092","column","structure","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3093","minor","formatting","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3094","formatting","discrepancies","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3095","exist","due","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3096","image","quality","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3097","ocr","limitations","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3098","registered","u.s","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3099","u.s","patent","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3100","patent","office","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3101","republican","party","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3102","liberal","legislation","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3103","rich","windfalls","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3104","business","class","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3105","unfolding","picture","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3106","public","housing","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3107","housing","slum","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3108","slum","clearance","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3109","urban","renewal","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3110","promoters","political","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3111","political","lawyers","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3112","bankers","investors","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3113","investors","contractors","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3114","chief","beneficiaries","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3115","soil","bank","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3116","major","profit","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3117","government","benefits","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3118","humphrey","price","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3119","price","bill","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3120","president's","veto","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3121","rural","electrification","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3122","electrification","administration","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3123","watchful","eye","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3124","fine","public","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3125","public","servant","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3126","servant","secretary","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3127","secretary","benson","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3128","washington","lobby","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3129","rural","electrification","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3130","government","power","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3131","power","monopoly","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3132","push","rural","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3133","rural","electrification","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3134","remote","farmers","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3135","deadly","competition","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3136","investor","owned","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3137","owned","companies","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3138","lending","money","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3139","rural","electrical","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3140","electrical","cooperatives","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3141","cent","half","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3142","spectacular","growth","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3143","original","purpose","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3144","wholesome","character","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3145","modest","returns","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3146","trade","association","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3147","association","pressure","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3148","pressure","lobby","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3149","lobby","called","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3150","national","rural","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3151","rural","electric","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3152","electric","cooperative","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3153","cooperative","association","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3154","led","collectively","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3155","vast","scheme","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3156","promises","illimitable","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3157","illimitable","profits","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3158","cent","rate","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3159","tax","free","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3160","free","status","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3161","nreca","clyde","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3162","vast","imagination","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3163","imagination","coupled","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3164","incredible","political","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3165","political","influence","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3166","brimming","financial","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3167","financial","position","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3168","spectacular","growth","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3169","savings","account","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3170","total","earned","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3171","earned","surplus","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3172","surplus","rose","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3173","ellis","proposed","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3174","investment","account","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3175","unusual","function","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3176","trade","association","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3177","association","pressure","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3178","pressure","organization","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3179","york","bank","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3180","investment","opportunities","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3181","wall","street","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3182","street","financing","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3183","private","investor","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3184","investor","owned","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3185","owned","companies","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3186","blue","chip","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3187","chip","pool","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3188","reasonable","portion","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3189","grade","blue","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3190","blue","chip","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3191","chip","industrial","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3192","industrial","bonds","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3193","term","governments","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3194","constant","inflow","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3195","maturing","investments","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3196","short","term","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3197","term","low","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3198","low","yield","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3199","yield","governments","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3200","appreciably","increase","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3201","single","system's","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3202","system's","program","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3203","cooperatives","choose","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3204","vast","investment","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3205","investment","operation","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3206","wall","street","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3207","space","permits","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3208","ellis","dream","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3209","dream","recently","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3210","recently","proposed","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3211","federal","government","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3212","government","build","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3213","potomac","river","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3214","river","project","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3215","tva","model","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3216","provide","boating","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3217","boating","swimming","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3218","swimming","picnicking","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3219","federal","hydroelectric","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3220","capital","community","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3221","potomac","paradise","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3222","deathless","fourth","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3223","fourth","branch","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3224","newsweek","july","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3225","text","extraction","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3226","provided","image","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3227","image","note","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3228","perfectly","separating","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3229","impossible","due","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3230","image","quality","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3231","minor","overlaps","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3232","remain","requiring","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3233","requiring","manual","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3234","manual","correction","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3235","flawless","result","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3236","feedback","obsession","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3237","montpelier","vt","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3238","green","mountains","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3239","current","trend","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3240","century","ago","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3241","bright","brave","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3242","uncommon","responsi","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3243","produce","super","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3244","super","leaders","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3245","sober","gentle","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3246","acute","foreign","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3247","foreign","ob","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3248","popularization","swept","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3249","civil","war","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3250","war","tossing","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3251","mediocrities","demagogues","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3252","people","assumed","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3253","immensely","complex","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3254","complex","task","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3255","popular","vote","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3256","current","obsession","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3257","politicians","leaders","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3258","governor","rockefeller","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3259","report","widely","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3260","widely","published","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3261","weight","attached","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3262","reporter","arthur","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3263","arthur","krock","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3264","dential","candidate","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3265","questions","selected","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3266","tiny","percentage","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3267","periods","prior","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3268","bring","fundamentally","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3269","presidential","aspirants","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3270","clacking","computer","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3271","computer","machines","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3272","disaster","befell","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3273","befell","thomas","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3274","polls","shaped","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3275","bag","campaign","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3276","putative","presiden","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3277","tial","candidates","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3278","profound","constitutional","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3279","constitutional","ar","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3280","measured","reasoning","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3281","expert","experienced","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3282","experienced","financial","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3283","breed","multitudes","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3284","friendly","constituents","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3285","constituents","editorials","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3286","home","town","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3287","town","newspapers","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3288","statistical","tables","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3289","tables","borrowed","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
